Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Location
Becker Farmhouse,Schenectady,10/11/1984,90NR02618,-74.26150764336333,42.75239664228856,"(42.75239664228856, -74.26150764336333)"
Bishop Family Lustron House,Schenectady,03/05/2008,07NR05783,-73.9144237111187,42.88685355190759,"(42.88685355190759, -73.9144237111187)"
"Braman, Joseph, House",Schenectady,04/24/1987,90NR02644,-74.21940227020184,42.8087362001558,"(42.8087362001558, -74.21940227020184)"
Brandywine Avenue School,Schenectady,12/09/1999,99NR01518,-73.92389229377649,42.80246738323801,"(42.80246738323801, -73.92389229377649)"
Central Fire Station,Schenectady,04/11/1985,90NR02665,-73.94626993835831,42.81354763473377,"(42.81354763473377, -73.94626993835831)"
Chadwick Farmhouse,Schenectady,10/11/1984,90NR02619,-74.1700929510441,42.73899779173712,"(42.73899779173712, -74.1700929510441)"
Chapman Farmhouse,Schenectady,10/11/1984,90NR02620,-74.22064853174157,42.8124995818555,"(42.8124995818555, -74.22064853174157)"
Christ Episcopal Church,Schenectady,04/24/1987,90NR02645,-74.15463165502366,42.76916760875155,"(42.76916760875155, -74.15463165502366)"
Christman Bird and Wildlife Sanctuary,Schenectady,08/25/1970,90NR02615,-74.12502304491854,42.74057138640734,"(42.74057138640734, -74.12502304491854)"
Delanson Historic District,Schenectady,10/11/1984,90NR02668,-74.1874719067527,42.7426124538929,"(42.7426124538929, -74.1874719067527)"
Dellemont-Wemple Farm,Schenectady,10/25/1973,90NR02651,-74.00825181817855,42.77116585765523,"(42.77116585765523, -74.00825181817855)"
Duane Mansion,Schenectady,04/24/1987,90NR02646,-74.12730869317463,42.75404076740536,"(42.75404076740536, -74.12730869317463)"
Duanesburg-Florida Baptist Church,Schenectady,10/11/1984,90NR02621,-74.21598911139834,42.80887085254484,"(42.80887085254484, -74.21598911139834)"
Eaton Corners Historic District,Schenectady,10/11/1984,90NR02622,-74.2469359759182,42.80518025808296,"(42.80518025808296, -74.2469359759182)"
"Enlarged Lock No. 23, Old Erie Canal",Schenectady,03/06/2008,07NR05814,-73.98697188522954,42.82106211618832,"(42.82106211618832, -73.98697188522954)"
Ferguson Farm Complex,Schenectady,04/24/1987,90NR02647,-74.11566682263816,42.76047679996365,"(42.76047679996365, -74.11566682263816)"
First Unitarian Society Church,Schenectady,02/05/2014,13NR06500,-73.92209288561739,42.81691258450184,"(42.81691258450184, -73.92209288561739)"
Foster Building,Schenectady,06/03/1991,90NR03296,-73.94034642671359,42.81140167573412,"(42.81140167573412, -73.94034642671359)"
Franklin School,Schenectady,06/30/1983,90NR02662,-73.92241736877612,42.82282641972001,"(42.82282641972001, -73.92241736877612)"
Gaige Homestead,Schenectady,10/11/1984,90NR02623,-74.15192018376335,42.74752585088036,"(42.74752585088036, -74.15192018376335)"
General Electric Realty Plot,Schenectady,11/18/1980,90NR02660,-73.92006507450911,42.81683829352177,"(42.81683829352177, -73.92006507450911)"
General Electric Research Laboratory,Schenectady,05/15/1975,90NR02656,-73.95374574779716,42.80966943694132,"(42.80966943694132, -73.95374574779716)"
Gilbert Farmhouse,Schenectady,10/11/1984,90NR02624,-74.24264002202378,42.74138499432622,"(42.74138499432622, -74.24264002202378)"
"Glen, Abraham, House",Schenectady,07/14/2004,03NR05157,-73.95948592676713,42.82432886033708,"(42.82432886033708, -73.95948592676713)"
Glenville District No. 5 Schoolhouse,Schenectady,05/19/2014,13NR06506,-74.07890725456215,42.93976607097716,"(42.93976607097716, -74.07890725456215)"
"Green, Joseph, Farmhouse",Schenectady,10/11/1984,90NR02625,-74.17820665236958,42.82888105492381,"(42.82888105492381, -74.17820665236958)"
Halladay Farmhouse,Schenectady,10/11/1984,90NR02626,-74.2137876415726,42.76654269907013,"(42.76654269907013, -74.2137876415726)"
Hawes Homestead,Schenectady,10/11/1984,90NR02627,-74.21017428242826,42.79322914391146,"(42.79322914391146, -74.21017428242826)"
Horace Mann School,Schenectady,11/24/2015,15NR00050,-73.93769196523613,42.80336444121321,"(42.80336444121321, -73.93769196523613)"
Hotel Van Curler,Schenectady,09/12/1985,90NR02666,-73.94990624945814,42.81469658238924,"(42.81469658238924, -73.94990624945814)"
Howard Homestead,Schenectady,10/11/1984,90NR02628,-74.2277623650367,42.77803693733942,"(42.77803693733942, -74.2277623650367)"
James M and Eleanor J Lafferty House,Schenectady,,16NR00032,-73.87873735492276,42.80164961691922,"(42.80164961691922, -73.87873735492276)"
Jenkins House,Schenectady,10/11/1984,90NR02669,-74.18854017700038,42.74615141920653,"(42.74615141920653, -74.18854017700038)"
Jenkins Octagon House,Schenectady,10/11/1984,90NR02629,-74.18455772885189,42.75876126690431,"(42.75876126690431, -74.18455772885189)"
"Jones, A.D. (Boss), House",Schenectady,10/11/1984,90NR02630,-74.21482025319506,42.77458806758433,"(42.77458806758433, -74.21482025319506)"
"Jones, George Westinghouse, House ('Caermarthen')",Schenectady,09/15/2004,04NR05233,-73.88663348248978,42.79431958434203,"(42.79431958434203, -73.88663348248978)"
Ladd Farmhouse,Schenectady,10/11/1984,90NR02631,-74.22554214467601,42.78803611507139,"(42.78803611507139, -74.22554214467601)"
"Langmuir, Irving, House",Schenectady,01/07/1976,90NR02657,-73.9195355580733,42.81514322735124,"(42.81514322735124, -73.9195355580733)"
"Lasher, George, House",Schenectady,10/11/1984,90NR02632,-74.15445296394398,42.83624855120352,"(42.83624855120352, -74.15445296394398)"
"Liddle, Alexander, Farmhouse",Schenectady,10/11/1984,90NR02633,-74.20769808533073,42.77816115633759,"(42.77816115633759, -74.20769808533073)"
"Liddle, Robert, Farmhouse",Schenectady,10/11/1984,90NR02634,-74.12271330923642,42.77689552916243,"(42.77689552916243, -74.12271330923642)"
"Liddle, Thomas, Farm Complex",Schenectady,10/11/1984,90NR02635,-74.23962992471188,42.79736291181253,"(42.79736291181253, -74.23962992471188)"
Mabee House,Schenectady,05/22/1978,90NR02652,-74.03160876116735,42.86506011820775,"(42.86506011820775, -74.03160876116735)"
Macomber Stone House,Schenectady,10/11/1984,90NR02636,-74.21450001188111,42.72137009030312,"(42.72137009030312, -74.21450001188111)"
Mariaville Historic District,Schenectady,10/11/1984,90NR02637,-74.13600237739024,42.82855539752565,"(42.82855539752565, -74.13600237739024)"
Mica Insulator Co.,Schenectady,01/04/2012,11NR06254,-73.9516145082603,42.8033120406452,"(42.8033120406452, -73.9516145082603)"
Niskayuna Railroad Station,Schenectady,11/19/2007,07NR05762,-73.82338895585899,42.77767829813156,"(42.77767829813156, -73.82338895585899)"
Niskayuna Reformed Church,Schenectady,04/18/1979,90NR02650,-73.83156678072608,42.77652662419515,"(42.77652662419515, -73.83156678072608)"
North Mansion & Tenant House,Schenectady,04/24/1987,90NR02648,-74.11421371322444,42.75304109315022,"(42.75304109315022, -74.11421371322444)"
"Nott Memorial Hall, Union College",Schenectady,05/05/1972,90NR02653,-73.92993109969638,42.81729411056744,"(42.81729411056744, -73.92993109969638)"
Nott Street School,Schenectady,12/29/2011,11NR06253,-73.9310740289273,42.82101650736683,"(42.82101650736683, -73.9310740289273)"
"Proctor, F. F., Theatre and Arcade",Schenectady,10/04/1979,90NR02659,-73.94209903174806,42.81183833897786,"(42.81183833897786, -73.94209903174806)"
Quaker Street Historic District,Schenectady,10/11/1984,90NR02638,-74.18833093331956,42.73382485016425,"(42.73382485016425, -74.18833093331956)"
Reformed Presbyterian Church Parsonage,Schenectady,10/11/1984,90NR02639,-74.15675507382765,42.7711267450001,"(42.7711267450001, -74.15675507382765)"
Rosendale Common School,Schenectady,07/19/2010,09NR06074,-73.85974248362993,42.79644602568338,"(42.79644602568338, -73.85974248362993)"
Schenectady Armory,Schenectady,03/02/1995,95NR00772,-73.948845451397,42.81344141028039,"(42.81344141028039, -73.948845451397)"
Schenectady City Hall and Post Office,Schenectady,10/11/1978,90NR02658,-73.93919723353018,42.81449488564746,"(42.81449488564746, -73.93919723353018)"
Schenectady Young Men's Christian Association (YMCA),Schenectady,12/01/2015,15NR00100,-73.94856606366555,42.81572729854044,"(42.81572729854044, -73.94856606366555)"
Seeley Farmhouse,Schenectady,05/23/1978,90NR02649,-73.93026791582564,42.83175685239878,"(42.83175685239878, -73.93026791582564)"
Sheldon Farmhouse,Schenectady,10/11/1984,90NR02640,-74.25538607745297,42.7241522520599,"(42.7241522520599, -74.25538607745297)"
Shute Octagon House,Schenectady,10/11/1984,90NR02641,-74.21991615325675,42.77482887355541,"(42.77482887355541, -74.21991615325675)"
St. Columba School,Schenectady,12/01/2015,15NR00046,-73.93673699949524,42.80506990009186,"(42.80506990009186, -73.93673699949524)"
St. Mary's Roman Catholic Church Complex,Schenectady,06/12/2017,16NR00062,-73.9282430826325,42.81127632010494,"(42.81127632010494, -73.9282430826325)"
Stockade Historic District,Schenectady,04/03/1973,90NR02654,-73.94581294740698,42.81795900158997,"(42.81795900158997, -73.94581294740698)"
Stockade Historic District (Boundary Increase),Schenectady,09/07/1984,90NR02664,-73.94789721134266,42.81560467975047,"(42.81560467975047, -73.94789721134266)"
Swart House and Tavern,Schenectady,01/04/2007,06NR05670,-74.05002765875112,42.8868989120419,"(42.8868989120419, -74.05002765875112)"
Union Street Historic District,Schenectady,11/17/1982,90NR02661,-73.92808387690964,42.81309916407266,"(42.81309916407266, -73.92808387690964)"
United States Post Office-Schenectady,Schenectady,05/11/1989,94NR00704,-73.93901007223566,42.81491545826966,"(42.81491545826966, -73.93901007223566)"
United States Post Office-Scotia Station,Schenectady,05/11/1989,90NR02667,-73.96619010044492,42.82758116234477,"(42.82758116234477, -73.96619010044492)"
Vale Cemetery and Vale Park,Schenectady,09/24/2004,04NR05214,-73.92859224341039,42.80814320288857,"(42.80814320288857, -73.92859224341039)"
Vought Farmhouse (DEMOLISHED),Schenectady,,91NR00256,-74.07920149414024,42.76635901993129,"(42.76635901993129, -74.07920149414024)"
"Wing, Joseph, Farm Complex",Schenectady,10/11/1984,90NR02642,-74.28662765496304,42.7314761544032,"(42.7314761544032, -74.28662765496304)"
"Wing, William R., Farm Complex",Schenectady,10/11/1984,90NR02643,-74.23703889597158,42.76493409891442,"(42.76493409891442, -74.23703889597158)"
Yates House,Schenectady,01/31/2019,18NR00068,-73.90825704708611,42.85831717300719,"(42.85831717300719, -73.90825704708611)"
Abraham Sternberg House,Schoharie,09/08/2010,10NR06136,-74.30654567636431,42.70073898237809,"(42.70073898237809, -74.30654567636431)"
Abraham Sternberg House,Schoharie,09/08/2010,10NR06136,-74.30399508079496,42.70163164242472,"(42.70163164242472, -74.30399508079496)"
American Hotel,Schoharie,09/09/1975,90NR02688,-74.6168718003326,42.79344128368043,"(42.79344128368043, -74.6168718003326)"
Becker Stone House,Schoharie,11/20/1979,90NR02682,-74.25128008400345,42.67246603414396,"(42.67246603414396, -74.25128008400345)"
Becker-Westfall House,Schoharie,11/20/1979,90NR02683,-74.25300664597953,42.67655284591195,"(42.67655284591195, -74.25300664597953)"
Bellinger-Dutton House,Schoharie,12/07/2005,05NR05482,-74.3346432402115,42.60382543816537,"(42.60382543816537, -74.3346432402115)"
"Best, Christopher S., Residence & Office",Schoharie,08/15/2001,01NR01731,-74.33277345174484,42.59627270631312,"(42.59627270631312, -74.33277345174484)"
Bramanville Mill,Schoharie,08/27/1976,90NR02673,-74.4061607673154,42.68811534386929,"(42.68811534386929, -74.4061607673154)"
Breakabeen Historic District,Schoharie,12/31/1974,90NR02674,-74.40983311882444,42.52506548229673,"(42.52506548229673, -74.40983311882444)"
Bunn-Tillapaugh Feed Mill,Schoharie,09/29/2006,06NR05613,-74.56350128311534,42.63288232038587,"(42.63288232038587, -74.56350128311534)"
Bute-Warner-Truax Farm,Schoharie,07/25/1985,90NR02680,-74.65677968140844,42.57412806456158,"(42.57412806456158, -74.65677968140844)"
Christian Hess House & Shoemaker's Shop,Schoharie,06/30/2015,15NR00021,-74.31959178167482,42.64460450531385,"(42.64460450531385, -74.31959178167482)"
Cobleskill Historic District,Schoharie,09/18/1978,90NR02684,-74.48456305731696,42.67707425789479,"(42.67707425789479, -74.48456305731696)"
Col. Peter Vroman House,Schoharie,04/12/2019,18NR00095,-74.30178062492347,42.67990211432378,"(42.67990211432378, -74.30178062492347)"
Colyer Homestead,Schoharie,02/13/2008,07NR05782,-74.29789654948512,42.69377547372828,"(42.69377547372828, -74.29789654948512)"
Daniel Webster Jenkins House,Schoharie,05/04/2018,18NR00012,-74.3391906217742,42.71006513003119,"(42.71006513003119, -74.3391906217742)"
First Presbyterian Church,Schoharie,08/07/2012,12NR06364,-74.61351227634148,42.48065025835362,"(42.48065025835362, -74.61351227634148)"
Forks in the Road Schoolhouse,Schoharie,07/06/2005,05NR05431,-74.56294715912897,42.4119105467024,"(42.4119105467024, -74.56294715912897)"
Gallupville Evangelical Lutheran Church,Schoharie,12/31/2002,02NR05008,-74.23411933356896,42.66337558943306,"(42.66337558943306, -74.23411933356896)"
Gallupville House,Schoharie,09/07/1979,90NR02681,-74.23247971683428,42.66309361142817,"(42.66309361142817, -74.23247971683428)"
Gallupville Methodist Church,Schoharie,05/30/2001,01NR01783,-74.23391171224553,42.66245267244346,"(42.66245267244346, -74.23391171224553)"
"Hilton, Peter A., House",Schoharie,09/24/2004,04NR05212,-74.58949232007915,42.74190195105272,"(42.74190195105272, -74.58949232007915)"
Jacob T. Miers House,Schoharie,12/01/2015,15NR00103,-74.31767237206849,42.66193845514202,"(42.66193845514202, -74.31767237206849)"
Johannes Lawyer House,Schoharie,02/23/2016,15NR00128,-74.31390199639564,42.65676289113608,"(42.65676289113608, -74.31390199639564)"
John Lehman House,Schoharie,01/04/2012,11NR06275,-74.58295882001714,42.79526968795783,"(42.79526968795783, -74.58295882001714)"
Lansing Manor House,Schoharie,05/25/1973,90NR02671,-74.46480167425347,42.44699608598708,"(42.44699608598708, -74.46480167425347)"
Lasell Hall (DAR Building),Schoharie,01/11/2002,01NR01837,-74.31139027542022,42.66201668342961,"(42.66201668342961, -74.31139027542022)"
Livingstonville Community Church,Schoharie,01/09/2008,07NR05787,-74.26824627012721,42.48816974113897,"(42.48816974113897, -74.26824627012721)"
Marshall D. Bice House,Schoharie,06/12/2017,17NR00017,-74.31607375174843,42.66129141024684,"(42.66129141024684, -74.31607375174843)"
North Blenheim Historic District,Schoharie,12/31/1974,90NR02672,-74.45127613627919,42.46951753570512,"(42.46951753570512, -74.45127613627919)"
Old Blenheim Bridge,Schoharie,10/15/1966,90NR02670,-74.44151191356981,42.4717849028272,"(42.4717849028272, -74.44151191356981)"
Old Lutheran Parsonage,Schoharie,06/19/1972,90NR02687,-74.30836851168772,42.66158601045591,"(42.66158601045591, -74.30836851168772)"
Old Stone Fort,Schoharie,12/31/2002,02NR04971,-74.30210217957436,42.67771480771095,"(42.67771480771095, -74.30210217957436)"
Parker 13-Sided Barn,Schoharie,09/29/1984,90NR02676,-74.60473771230927,42.48129894143972,"(42.48129894143972, -74.60473771230927)"
Richmondville United Methodist Church,Schoharie,07/14/2006,06NR05576,-74.56516357871767,42.63442544500386,"(42.63442544500386, -74.56516357871767)"
Schoharie County Courthouse Complex,Schoharie,08/15/1995,95NR00839,-74.31187225750276,42.66360556332274,"(42.66360556332274, -74.31187225750276)"
Schoharie Valley Railroad Complex,Schoharie,04/26/1972,90NR02686,-74.31077577386696,42.67052842525795,"(42.67052842525795, -74.31077577386696)"
Schoharie Village Historic District,Schoharie,04/05/2019,18NR00087,-74.31451322448802,42.66687430131531,"(42.66687430131531, -74.31451322448802)"
Sharon Springs Historic District,Schoharie,06/03/1994,94NR00627,-74.61396408401363,42.79635538076163,"(42.79635538076163, -74.61396408401363)"
South Gilboa Railroad Station,Schoharie,02/25/2000,99NR01568,-74.5591100673766,42.41061706257504,"(42.41061706257504, -74.5591100673766)"
Stacked plank house at 461 Spruce Lake Rd,Schoharie,01/07/2015,14NR06595,-74.59439580010866,42.58493254531572,"(42.58493254531572, -74.59439580010866)"
Sternbergh House,Schoharie,03/21/1985,90NR02678,-74.3018325196991,42.70238594673645,"(42.70238594673645, -74.3018325196991)"
Stewart House & Howard-Stewart Family Cemetery,Schoharie,05/08/2012,12NR06323,-74.58045371693039,42.44391459634657,"(42.44391459634657, -74.58045371693039)"
Stewart House & Howard-Stewart Family Cemetery,Schoharie,05/08/2012,12NR06323,-74.58213805179992,42.44486284886594,"(42.44486284886594, -74.58213805179992)"
St. John's Lutheran Church,Schoharie,09/12/2008,08NR05859,-74.5858164651405,42.7412579880418,"(42.7412579880418, -74.5858164651405)"
St. Mark's Evangelical Lutheran Church,Schoharie,07/14/2006,06NR05577,-74.33491856576126,42.59910499951746,"(42.59910499951746, -74.33491856576126)"
St. Paul’s Lutheran Church Historic District,Schoharie,09/10/2014,14NR06571,-74.3103860900866,42.66439952069346,"(42.66439952069346, -74.3103860900866)"
St. Paul’s Lutheran Church Historic District,Schoharie,09/10/2014,14NR06571,-74.3085486194106,42.66279314910532,"(42.66279314910532, -74.3085486194106)"
Terpenning-Johnson House and Cemetery,Schoharie,02/05/2013,12NR06402,-74.60770242763132,42.62821795574844,"(42.62821795574844, -74.60770242763132)"
United States Post Office-Middleburgh,Schoharie,05/11/1989,90NR02685,-74.33390482055637,42.59813180909974,"(42.59813180909974, -74.33390482055637)"
Upper Middleburgh Cemetery,Schoharie,11/17/2003,03NR05100,-74.31886501227062,42.58970941903596,"(42.58970941903596, -74.31886501227062)"
West Fulton Methodist Church,Schoharie,02/05/2013,12NR06391,-74.46171781178198,42.56367421199551,"(42.56367421199551, -74.46171781178198)"
"Westinghouse, George Jr., Birthplace and Boyhood Home",Schoharie,03/20/1986,90NR02679,-74.3318227377302,42.70901737676215,"(42.70901737676215, -74.3318227377302)"
Brick Tavern Stand,Schuyler,11/04/1994,94NR00739,-76.84484687309485,42.34771070031977,"(42.34771070031977, -76.84484687309485)"
